Product ID;Obraz;Nazwa;Kategoria;Cena (netto);Cena (brutto);Ilość
1376;http://localhost:8080/img/images/VOLCAN-DE-MI-TIERRA-X.A-TEQUILA-0,7L-40%.jpg;VOLCAN DE MI TIERRA X.A TEQUILA 0,7L 40%;Tequila;1 399,00;1 399,00;29
1377;http://localhost:8080/img/images/CARDENAL-MENDOZA-ANGELUS-LIKIER-0,7L-40%.jpg;CARDENAL MENDOZA ANGELUS LIKIER 0,7L 40%;Likier;160,00;160,00;22
1378;http://localhost:8080/img/images/CHOPIN-LIKIER-KARMELOWY-Z-SOLĄ-MORSKĄ-0,5L-18%.jpg;CHOPIN LIKIER KARMELOWY Z SOLĄ MORSKĄ 0,5L 18%;Likier;73,99;73,99;24
1379;http://localhost:8080/img/images/CHOPIN-LIKIER-KAWOWO---CZEKOLADOWY-0,5L-18%.jpg;CHOPIN LIKIER KAWOWO - CZEKOLADOWY 0,5L 18%;Likier;73,99;73,99;13
1380;http://localhost:8080/img/images/CHOPIN-LIKIER-KOKOSOWY-0,5L-18%.jpg;CHOPIN LIKIER KOKOSOWY 0,5L 18%;Likier;73,99;73,99;19
1381;http://localhost:8080/img/images/CHOYA-AGED-3-YEARS-LIKIER-0,7L-15,5%.jpg;CHOYA AGED 3 YEARS LIKIER 0,7L 15,5%;Likier;199,00;199,00;29
1382;http://localhost:8080/img/images/CHOYA-EXTRA-SHISO-LIKIER-0,7L-17%.jpg;CHOYA EXTRA SHISO LIKIER 0,7L 17%;Likier;150,00;150,00;17
1383;http://localhost:8080/img/images/CHOYA-EXTRA-YEARS-LIKIER-0,7L-17%.jpg;CHOYA EXTRA YEARS LIKIER 0,7L 17%;Likier;140,00;140,00;14
1384;http://localhost:8080/img/images/CHOYA-KOKUTO-LIKIER-0,72L-14%.jpg;CHOYA KOKUTO LIKIER 0,72L 14%;Likier;125,00;125,00;12
1385;http://localhost:8080/img/images/CHOYA-ROYAL-HONEY-LIKIER-0,7L-15%.jpg;CHOYA ROYAL HONEY LIKIER 0,7L 15%;Likier;199,00;199,00;19
1386;http://localhost:8080/img/images/CHOYA-SINGLE-YEAR-LIKIER-0,7L-15,5%.jpg;CHOYA SINGLE YEAR LIKIER 0,7L 15,5%;Likier;110,00;110,00;22
1387;http://localhost:8080/img/images/COINTREAU-LIKIER-40%.jpg;COINTREAU LIKIER 40%;Likier;79,99;79,99;20
1388;http://localhost:8080/img/images/COINTREAU-NOIR-ORANGE-LIKIER-0,7L--40%.jpg;COINTREAU NOIR ORANGE LIKIER 0,7L  40%;Likier;175,00;175,00;16
1389;http://localhost:8080/img/images/KONIAK-MEUKOW-PALME-D'OR-VINTAGE-1988-0,7L-53%.jpg;KONIAK MEUKOW PALME D'OR VINTAGE 1988 0,7L 53%;Koniak;1 085,00;1 085,00;10
1390;http://localhost:8080/img/images/KONIAK-MEUKOW-VS-BLACK-PANTHER-0,7L-40%.jpg;KONIAK MEUKOW VS BLACK PANTHER 0,7L 40%;Koniak;185,00;185,00;16
1391;http://localhost:8080/img/images/KONIAK-MEUKOW-VSOP-CLEAR-PANTHER-0,7L-40%.jpg;KONIAK MEUKOW VSOP CLEAR PANTHER 0,7L 40%;Koniak;210,00;210,00;15
1392;http://localhost:8080/img/images/KONIAK-MEUKOW-XO-GOLD-PANTHER-0,7L-40%.jpg;KONIAK MEUKOW XO GOLD PANTHER 0,7L 40%;Koniak;530,00;530,00;29
1393;http://localhost:8080/img/images/KONIAK-MEUKOW-XO-GRANDE-CHAMPAGNE-0,7L-40%.jpg;KONIAK MEUKOW XO GRANDE CHAMPAGNE 0,7L 40%;Koniak;665,00;665,00;13
1394;http://localhost:8080/img/images/KONIAK-MONNET-XO-0,7L-40%.jpg;KONIAK MONNET XO 0,7L 40%;Koniak;515,00;515,00;29
1395;http://localhost:8080/img/images/KONIAK-PARK-CHAI-NO-8-BORDERIES-0,7L-43,5%.jpg;KONIAK PARK CHAI NO 8 BORDERIES 0,7L 43,5%;Koniak;1 100,00;1 100,00;29
1396;http://localhost:8080/img/images/KONIAK-PARK-EXTRA-0,7L-40%.jpg;KONIAK PARK EXTRA 0,7L 40%;Koniak;995,00;995,00;18
1397;http://localhost:8080/img/images/KONIAK-PARK-MIZUNARA-BORDERIES-10YO-0,7L-44%.jpg;KONIAK PARK MIZUNARA BORDERIES 10YO 0,7L 44%;Koniak;445,00;445,00;25
1398;http://localhost:8080/img/images/KONIAK-PARK-MIZUNARA-BORDERIES-SINGLE-CASK-2006-0,7L-45,2%.jpg;KONIAK PARK MIZUNARA BORDERIES SINGLE CASK 2006 0,7L 45,2%;Koniak;575,00;575,00;28
1399;http://localhost:8080/img/images/KONIAK-PARK-ORGANIC-FINS-BOIS-0,7L-40%.jpg;KONIAK PARK ORGANIC FINS BOIS 0,7L 40%;Koniak;265,00;265,00;23
1400;http://localhost:8080/img/images/KONIAK-PARK-XO-0,7L-40%.jpg;KONIAK PARK XO 0,7L 40%;Koniak;480,00;480,00;24
1401;http://localhost:8080/img/images/CINZANO-PROSECCO-D.O.C.-0,75L-11%.jpg;CINZANO PROSECCO D.O.C. 0,75L 11%;Wino musujące;52,99;52,99;20
1402;http://localhost:8080/img/images/CINZANO-ROSE-EDITION-0,75L-9,5%.jpg;CINZANO ROSE EDITION 0,75L 9,5%;Wino musujące;52,99;52,99;22
1403;http://localhost:8080/img/images/CINZANO-SWEET-EDITION-DOLCE-0,75-9,5%.jpg;CINZANO SWEET EDITION DOLCE 0,75 9,5%;Wino musujące;52,99;52,99;23
1404;http://localhost:8080/img/images/DOM-JANTOŃ-BLANC-DE-BLANC-0,75L-11,5%.jpg;DOM JANTOŃ BLANC DE BLANC 0,75L 11,5%;Wino musujące;129,00;129,00;12
1405;http://localhost:8080/img/images/DOPPIO-PASSO-ASOLO-PROSECCO-SUPERIORE-D.O.C.G-0,75L-11%.jpg;DOPPIO PASSO ASOLO PROSECCO SUPERIORE D.O.C.G 0,75L 11%;Wino musujące;59,99;59,99;29
1406;http://localhost:8080/img/images/FOGOSO-BRONCE---BROWN-0,75L-5,5%.jpg;FOGOSO BRONCE - BROWN 0,75L 5,5%;Wino musujące;37,99;37,99;24
1407;http://localhost:8080/img/images/FOGOSO-MORADO---PURPLE-0,75L-5,5%.jpg;FOGOSO MORADO - PURPLE 0,75L 5,5%;Wino musujące;37,99;37,99;11
1408;http://localhost:8080/img/images/FOGOSO-ORO---GOLD-0,75L-5,5%.jpg;FOGOSO ORO - GOLD 0,75L 5,5%;Wino musujące;37,99;37,99;20
1409;http://localhost:8080/img/images/FOGOSO-PLATA---SILVER-0,75L-5,5%.jpg;FOGOSO PLATA - SILVER 0,75L 5,5%;Wino musujące;37,99;37,99;23
1410;http://localhost:8080/img/images/FOGOSO-VERDE---GREEN-0,75L-5,5%.jpg;FOGOSO VERDE - GREEN 0,75L 5,5%;Wino musujące;37,99;37,99;14
1411;http://localhost:8080/img/images/FREIXENET-ITALIAN-ROSE-SPARKLING-0,75L-11%.jpg;FREIXENET ITALIAN ROSE SPARKLING 0,75L 11%;Wino musujące;59,99;59,99;16
1412;http://localhost:8080/img/images/FREIXENET-PROSECCO-D.O.C.-0,75L-11%.jpg;FREIXENET PROSECCO D.O.C. 0,75L 11%;Wino musujące;59,99;59,99;26
1413;http://localhost:8080/img/images/CHIVAS-REGAL-12YO-WHISKY-4,5L-40%-+-HUŚTAWKA.jpg;CHIVAS REGAL 12YO WHISKY 4,5L 40% + HUŚTAWKA;Whisky;1 250,00;1 250,00;21
1414;http://localhost:8080/img/images/CHIVAS-REGAL-12YO-WHISKY-40%.jpg;CHIVAS REGAL 12YO WHISKY 40%;Whisky;100,00;100,00;25
1415;http://localhost:8080/img/images/CHIVAS-REGAL-15YO-WHISKY-0,7L-40%.jpg;CHIVAS REGAL 15YO WHISKY 0,7L 40%;Whisky;225,00;225,00;19
1416;http://localhost:8080/img/images/CHIVAS-REGAL-18YO-WHISKY-0,7L-40%.jpg;CHIVAS REGAL 18YO WHISKY 0,7L 40%;Whisky;299,00;299,00;18
1417;http://localhost:8080/img/images/JIM-BEAM-4YO-0,7L-40%-W-SKRZYNCE-DREWNIANEJ-+-3-SZKLANKI.jpg;JIM BEAM 4YO 0,7L 40% W SKRZYNCE DREWNIANEJ + 3 SZKLANKI;Alkohol na prezent;180,00;180,00;27
1418;http://localhost:8080/img/images/JIM-BEAM-4YO-BOURBON-0,7L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;JIM BEAM 4YO BOURBON 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;135,00;135,00;25
1419;http://localhost:8080/img/images/JIM-BEAM-4YO-BOURBON-0,7L-40%-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI.jpg;JIM BEAM 4YO BOURBON 0,7L 40% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;170,00;170,00;29
1420;http://localhost:8080/img/images/JIM-BEAM-APPLE-LIKIER-0,7L-32,5%-W-SKRZYNCE-DREWNIANEJ.jpg;JIM BEAM APPLE LIKIER 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;30
1421;http://localhost:8080/img/images/CHIVAS-REGAL-EXTRA-13YO-WHISKY-0,7L-40%.jpg;CHIVAS REGAL EXTRA 13YO WHISKY 0,7L 40%;Whisky;155,00;155,00;13
1422;http://localhost:8080/img/images/CHIVAS-REGAL-MIZUNARA-WHISKY-0,7L-40%.jpg;CHIVAS REGAL MIZUNARA WHISKY 0,7L 40%;Whisky;259,00;259,00;15
1423;http://localhost:8080/img/images/CHIVAS-REGAL-ULTIS-XX-WHISKY-0,7L-40%.jpg;CHIVAS REGAL ULTIS XX WHISKY 0,7L 40%;Whisky;750,00;750,00;16
1424;http://localhost:8080/img/images/CLYNELISH-14YO-WHISKY-0,7L-46%.jpg;CLYNELISH 14YO WHISKY 0,7L 46%;Whisky;275,00;275,00;25
1425;http://localhost:8080/img/images/CONNEMARA-WHISKEY-0,7L-40%.jpg;CONNEMARA WHISKEY 0,7L 40%;Whisky;150,00;150,00;23
1426;http://localhost:8080/img/images/JIM-BEAM-BLACK-EXTRA-AGED-BOURBON-0,7L-43%-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI.jpg;JIM BEAM BLACK EXTRA-AGED BOURBON 0,7L 43% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;235,00;235,00;18
1427;http://localhost:8080/img/images/JIM-BEAM-DOUBLE-OAK-BOURBON-0,7L-43%-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADY.jpg;JIM BEAM DOUBLE OAK BOURBON 0,7L 43% W SKRZYNCE DREWNIANEJ + CZEKOLADY;Alkohol na prezent;225,00;225,00;29
1428;http://localhost:8080/img/images/JIM-BEAM-HONEY-LIKIER-0,7L-32,5%-W-SKRZYNCE-DREWNIANEJ.jpg;JIM BEAM HONEY LIKIER 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;30
1429;http://localhost:8080/img/images/JIM-BEAM-PEACH-LIKIER-0,7L-32,5%-W-SKRZYNCE-DREWNIANEJ.jpg;JIM BEAM PEACH LIKIER 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;15
1430;http://localhost:8080/img/images/JIM-BEAM-RED-STAG-BLACK-CHERRY-4YO-BOURBON-0,7L-32,5%-W-SKRZYNCE-DREWNIANEJ.jpg;JIM BEAM RED STAG BLACK CHERRY 4YO BOURBON 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;10
1431;http://localhost:8080/img/images/JOHNNIE-WALKER-BLACK-LABEL-12YO-WHISKY-0,7L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;JOHNNIE WALKER BLACK LABEL 12YO WHISKY 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;175,00;175,00;28
1432;http://localhost:8080/img/images/JOHNNIE-WALKER-BLACK-LABEL-12YO-WHISKY-0,7L-40%-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI.jpg;JOHNNIE WALKER BLACK LABEL 12YO WHISKY 0,7L 40% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;205,00;205,00;16
1433;http://localhost:8080/img/images/JOHNNIE-WALKER-BLENDERS'-BATCH-RYE-FINISH-0,7L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;JOHNNIE WALKER BLENDERS' BATCH RYE FINISH 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;125,00;125,00;23
1434;http://localhost:8080/img/images/COSA-NOSTRA-WHISKY-0,7L-40%.jpg;COSA NOSTRA WHISKY 0,7L 40%;Whisky;249,00;249,00;19
1435;http://localhost:8080/img/images/D'ARCHE-5YO-BLENDED-MALT-WHISKY-0,7L-40%.jpg;D'ARCHE 5YO BLENDED MALT WHISKY 0,7L 40%;Whisky;550,00;550,00;15
1436;http://localhost:8080/img/images/DALMORE-12YO-SHERRY-CASK-SELECT-WHISKY-0,7L-43%.jpg;DALMORE 12YO SHERRY CASK SELECT WHISKY 0,7L 43%;Whisky;480,00;480,00;23
1437;http://localhost:8080/img/images/BLANDY'S-SERCIAL-5YO-0,75L.jpg;BLANDY'S SERCIAL 5YO 0,75L;Wino;185,00;185,00;19
1438;http://localhost:8080/img/images/BLANDY'S-VERDELHO-10YO-0,5L.jpg;BLANDY'S VERDELHO 10YO 0,5L;Wino;229,00;229,00;24
1439;http://localhost:8080/img/images/BOSIO-BARBERA-D'ALBA-EGIDIO-0,75L.jpg;BOSIO BARBERA D'ALBA EGIDIO 0,75L;Wino;89,99;89,99;13
1440;http://localhost:8080/img/images/BOSIO-BARBERA-D'ASTI-DOCG-0,75L.jpg;BOSIO BARBERA D'ASTI DOCG 0,75L;Wino;63,99;63,99;22
1441;http://localhost:8080/img/images/BOSIO-BAROLO-0,75L.jpg;BOSIO BAROLO 0,75L;Wino;210,00;210,00;25
1442;http://localhost:8080/img/images/BOSIO-DOLCETTO-D'ALBA-DOC-0,75L.jpg;BOSIO DOLCETTO D'ALBA DOC 0,75L;Wino;69,99;69,99;12
1443;http://localhost:8080/img/images/BOSIO-GAVI-DOCG-0,75L.jpg;BOSIO GAVI DOCG 0,75L;Wino;89,99;89,99;19
1444;http://localhost:8080/img/images/BOSIO-MOSCATO-D'ASTI-0,75L.jpg;BOSIO MOSCATO D'ASTI 0,75L;Wino;69,99;69,99;17
1445;http://localhost:8080/img/images/BOSIO-NEBBIOLO-D'ALBA-DOC-0,75L.jpg;BOSIO NEBBIOLO D'ALBA DOC 0,75L;Wino;94,99;94,99;15
1446;http://localhost:8080/img/images/CABERNET-SAUVIGNON-CASA-DEFRA-0,75L.jpg;CABERNET SAUVIGNON CASA DEFRA 0,75L;Wino;49,99;49,99;20
1447;http://localhost:8080/img/images/CADAC-0,75L.jpg;CADAC 0,75L;Wino;210,00;210,00;18
1448;http://localhost:8080/img/images/CALUSARI-CHARDONNAY-0,75L.jpg;CALUSARI CHARDONNAY 0,75L;Wino;34,99;34,99;14
1449;http://localhost:8080/img/images/BALLANTINE'S-15YO-GLENTAUCHERS-WHISKY-0,7L-40%.jpg;BALLANTINE'S 15YO GLENTAUCHERS WHISKY 0,7L 40%;Ballantines;275,00;275,00;11
1450;http://localhost:8080/img/images/LARIOS-12-GIN-0,7L-40%.jpg;LARIOS 12 GIN 0,7L 40%;Gin;79,99;79,99;14
1451;http://localhost:8080/img/images/LARIOS-ROSE-GIN-0,7L-37,5%.jpg;LARIOS ROSE GIN 0,7L 37,5%;Gin;79,99;79,99;28
1452;http://localhost:8080/img/images/LONDON-NR.1-DRY-GIN-0,7L-47%.jpg;LONDON NR.1 DRY GIN 0,7L 47%;Gin;245,00;245,00;20
1453;http://localhost:8080/img/images/LONDON-NR.3-DRY-GIN-0,7L-46%.jpg;LONDON NR.3 DRY GIN 0,7L 46%;Gin;210,00;210,00;20
1454;http://localhost:8080/img/images/LUBUSKI-AGED-GIN-0,5L-42%.jpg;LUBUSKI AGED GIN 0,5L 42%;Gin;69,99;69,99;19
1455;http://localhost:8080/img/images/LUBUSKI-BITTER-ORANGE-GIN-0,5L-37,5%.jpg;LUBUSKI BITTER ORANGE GIN 0,5L 37,5%;Gin;49,99;49,99;11
1456;http://localhost:8080/img/images/LUBUSKI-FRESH-LIME-GIN-0,5L-37,5%.jpg;LUBUSKI FRESH LIME GIN 0,5L 37,5%;Gin;49,99;49,99;22
1457;http://localhost:8080/img/images/LUBUSKI-GIN-0,7L-37,5%.jpg;LUBUSKI GIN 0,7L 37,5%;Gin;59,99;59,99;13
1458;http://localhost:8080/img/images/LUBUSKI-MINT-GIN-0,7L-37,5%.jpg;LUBUSKI MINT GIN 0,7L 37,5%;Gin;59,99;59,99;18
1459;http://localhost:8080/img/images/MAGELLAN-GIN-0,7L-41,3%.jpg;MAGELLAN GIN 0,7L 41,3%;Gin;140,00;140,00;16
1460;http://localhost:8080/img/images/MALFY-CON-ARANCIA-GIN-0,7L-41%.jpg;MALFY CON ARANCIA GIN 0,7L 41%;Gin;135,00;135,00;17
1461;http://localhost:8080/img/images/MALFY-CON-LIMONE-GIN-0,7L-41%.jpg;MALFY CON LIMONE GIN 0,7L 41%;Gin;135,00;135,00;28
1462;http://localhost:8080/img/images/LEGENDARIO-ELIXIR-DE-CUBA-RUM-0,7L-34%.jpg;LEGENDARIO ELIXIR DE CUBA RUM 0,7L 34%;Rum;145,00;145,00;25
1463;http://localhost:8080/img/images/LONG-POND-WHITE-RUM-0,7L-62,5%.jpg;LONG POND WHITE RUM 0,7L 62,5%;Rum;325,00;325,00;15
1464;http://localhost:8080/img/images/MARAMA-RUM-0,7L-40%.jpg;MARAMA RUM 0,7L 40%;Rum;160,00;160,00;19
1465;http://localhost:8080/img/images/MATUGGA-SPICED-RUM-0,7L-42%.jpg;MATUGGA SPICED RUM 0,7L 42%;Rum;280,00;280,00;18
1466;http://localhost:8080/img/images/MEKHONG-RUM-0,7L-35%.jpg;MEKHONG RUM 0,7L 35%;Rum;94,99;94,99;10
1467;http://localhost:8080/img/images/MOUNT-GAY-ECLIPSE-BARBADOS-RUM-0,7L-40%.jpg;MOUNT GAY ECLIPSE BARBADOS RUM 0,7L 40%;Rum;115,00;115,00;24
1468;http://localhost:8080/img/images/NEGRITA-GOLD/BLACK-RUM-0,7L-37,5%.jpg;NEGRITA GOLD/BLACK RUM 0,7L 37,5%;Rum;77,99;77,99;11
1469;http://localhost:8080/img/images/NEGRITA-WHITE-RUM-0,7L-37,5%.jpg;NEGRITA WHITE RUM 0,7L 37,5%;Rum;77,99;77,99;16
1470;http://localhost:8080/img/images/OLD-PASCAS-BLANCO-RUM-0,7L-37,5%.jpg;OLD PASCAS BLANCO RUM 0,7L 37,5%;Rum;62,99;62,99;23
1471;http://localhost:8080/img/images/OLD-PASCAS-SPICED-RUM-0,7L-35%.jpg;OLD PASCAS SPICED RUM 0,7L 35%;Rum;82,99;82,99;14
1472;http://localhost:8080/img/images/PLANTATION-BARBADOS-20TH-ANNIVERSARY-XO-RUM-0,7L-40%.jpg;PLANTATION BARBADOS 20TH ANNIVERSARY XO RUM 0,7L 40%;Rum;295,00;295,00;10
1473;http://localhost:8080/img/images/PLANTATION-BLANCO-3YO-RUM-0,7L-41,2%.jpg;PLANTATION BLANCO 3YO RUM 0,7L 41,2%;Rum;100,00;100,00;21
1474;http://localhost:8080/img/images/WĘDKARSKA-RYBA-WÓDKA-0,7L-40%.jpg;WĘDKARSKA RYBA WÓDKA 0,7L 40%;Ciekawy kształt;89,99;89,99;19
1475;http://localhost:8080/img/images/DANZKA-CITRUS-VODKA-0,7L-40%.jpg;DANZKA CITRUS VODKA 0,7L 40%;Wódka;75,99;75,99;28
1476;http://localhost:8080/img/images/DANZKA-CRANRAZ-VODKA-0,7L-40%.jpg;DANZKA CRANRAZ VODKA 0,7L 40%;Wódka;75,99;75,99;15
1477;http://localhost:8080/img/images/DANZKA-CURRANT-VODKA-0,7L-40%.jpg;DANZKA CURRANT VODKA 0,7L 40%;Wódka;75,99;75,99;27
1478;http://localhost:8080/img/images/DANZKA-GRAPEFRUIT-VODKA-0,7L-40%.jpg;DANZKA GRAPEFRUIT VODKA 0,7L 40%;Wódka;75,99;75,99;23
1479;http://localhost:8080/img/images/DANZKA-VODKA-0,7L-40%.jpg;DANZKA VODKA 0,7L 40%;Wódka;75,99;75,99;10
1480;http://localhost:8080/img/images/DELUXE-CRYSTAL-VODKA-0,7L-40%.jpg;DELUXE CRYSTAL VODKA 0,7L 40%;Wódka;2 499,00;2 499,00;21
1481;http://localhost:8080/img/images/DIAMOND-STANDARD-VODKA-0,7L-40%.jpg;DIAMOND STANDARD VODKA 0,7L 40%;Wódka;315,00;315,00;20
1482;http://localhost:8080/img/images/DISTILL-NO.-9-VODKA-0,5L-40%.jpg;DISTILL NO. 9 VODKA 0,5L 40%;Wódka;44,99;44,99;26
1483;http://localhost:8080/img/images/DQ-VODKA-1L-40%.jpg;DQ VODKA 1L 40%;Wódka;250,00;250,00;24
1484;http://localhost:8080/img/images/DWÓR-SIERAKÓW-SUPERIOR-WÓDKA-0,5L-40%.jpg;DWÓR SIERAKÓW SUPERIOR WÓDKA 0,5L 40%;Wódka;100,00;100,00;12
1485;http://localhost:8080/img/images/DWÓR-SIERAKÓW-ŚLIWA-Z-TARNINĄ-WÓDKA-0,7L-40%.jpg;DWÓR SIERAKÓW ŚLIWA Z TARNINĄ WÓDKA 0,7L 40%;Wódka;165,00;165,00;29
1486;http://localhost:8080/img/images/EXCLUSIVE-KOSHER-VODKA-40%.jpg;EXCLUSIVE KOSHER VODKA 40%;Wódka;52,99;52,99;13
1487;http://localhost:8080/img/images/CHIVAS-REGAL-12YO-WHISKY-40%.jpg;CHIVAS REGAL 12YO WHISKY 40%;Chivas Regal;100,00;100,00;15
1488;http://localhost:8080/img/images/CHIVAS-REGAL-18YO-WHISKY-0,7L-40%.jpg;CHIVAS REGAL 18YO WHISKY 0,7L 40%;Chivas Regal;299,00;299,00;21
1489;http://localhost:8080/img/images/CHIVAS-REGAL-12YO-WHISKY-4,5L-40%-+-HUŚTAWKA.jpg;CHIVAS REGAL 12YO WHISKY 4,5L 40% + HUŚTAWKA;Chivas Regal;1 250,00;1 250,00;27
1490;http://localhost:8080/img/images/CHIVAS-REGAL-EXTRA-13YO-WHISKY-0,7L-40%.jpg;CHIVAS REGAL EXTRA 13YO WHISKY 0,7L 40%;Chivas Regal;155,00;155,00;29
1491;http://localhost:8080/img/images/ROYAL-SALUTE-21YO-WHISKY-0,7L-40%.jpg;ROYAL SALUTE 21YO WHISKY 0,7L 40%;Chivas Regal;869,00;869,00;25
1492;http://localhost:8080/img/images/CHIVAS-REGAL-MIZUNARA-WHISKY-0,7L-40%.jpg;CHIVAS REGAL MIZUNARA WHISKY 0,7L 40%;Chivas Regal;259,00;259,00;15
1493;http://localhost:8080/img/images/CHIVAS-REGAL-15YO-WHISKY-0,7L-40%.jpg;CHIVAS REGAL 15YO WHISKY 0,7L 40%;Chivas Regal;225,00;225,00;18
1494;http://localhost:8080/img/images/WRĘŻEL-CARDINAL---VERMONT-AIPA-0,5L-5,8%.jpg;WRĘŻEL CARDINAL - VERMONT AIPA 0,5L 5,8%;Piwo;10,99;10,99;11
1495;http://localhost:8080/img/images/WRĘŻEL-COOLIBER---HAZY-JUICY-IPA-0,5L-5,6%.jpg;WRĘŻEL COOLIBER - HAZY JUICY IPA 0,5L 5,6%;Piwo;12,50;12,50;21
1496;http://localhost:8080/img/images/WRĘŻEL-COYOTE---VERMONT-DOUBLE-IPA-0,5L-8,4%.jpg;WRĘŻEL COYOTE - VERMONT DOUBLE IPA 0,5L 8,4%;Piwo;12,50;12,50;15
1497;http://localhost:8080/img/images/WRĘŻEL-HEFEWEIZEN---PSZENICZNE-JASNE-0,5L-4,9%.jpg;WRĘŻEL HEFEWEIZEN - PSZENICZNE JASNE 0,5L 4,9%;Piwo;8,99;8,99;22
1498;http://localhost:8080/img/images/WRĘŻEL-JUICER---PASTRY-SOUR-0,5L-5,6%.jpg;WRĘŻEL JUICER - PASTRY SOUR 0,5L 5,6%;Piwo;10,99;10,99;17
1499;http://localhost:8080/img/images/WRĘŻEL-MANGOVE---PSZENICZNE-Z-MANGO-0,5L-4,1%.jpg;WRĘŻEL MANGOVE - PSZENICZNE Z MANGO 0,5L 4,1%;Piwo;12,50;12,50;15
1500;http://localhost:8080/img/images/WRĘŻEL-MILK-ME-VANILLA-MILK-STOUT-0,5L-6,5%.jpg;WRĘŻEL MILK ME VANILLA MILK STOUT 0,5L 6,5%;Piwo;10,50;10,50;24
1501;http://localhost:8080/img/images/WRĘŻEL-MIŚ-WOJTEK---SUMMER-ALE-Z-MIĘTĄ-SYRYJSKĄ-0,5L-4,7%.jpg;WRĘŻEL MIŚ WOJTEK - SUMMER ALE Z MIĘTĄ SYRYJSKĄ 0,5L 4,7%;Piwo;8,99;8,99;28
1502;http://localhost:8080/img/images/WRĘŻEL-NEWBIE---SESSION-APA-0,5L-3%.jpg;WRĘŻEL NEWBIE - SESSION APA 0,5L 3%;Piwo;7,99;7,99;25
1503;http://localhost:8080/img/images/WRĘŻEL-PEATLAND---PEATED-RIS-0,5L-10,3%.jpg;WRĘŻEL PEATLAND - PEATED RIS 0,5L 10,3%;Piwo;13,50;13,50;29
1504;http://localhost:8080/img/images/WRĘŻEL-PILS-0,5L-5,2%.jpg;WRĘŻEL PILS 0,5L 5,2%;Piwo;9,50;9,50;26
1505;http://localhost:8080/img/images/WRĘŻEL-SAIL-ON---AMERICAN-INDIA-PALE-ALE-0,5L-6,8%.jpg;WRĘŻEL SAIL ON - AMERICAN INDIA PALE ALE 0,5L 6,8%;Piwo;11,50;11,50;13
1506;http://localhost:8080/img/images/KRZESKA-ZIOŁOWA-WÓDKA-0,7L-40%.jpg;KRZESKA ZIOŁOWA WÓDKA 0,7L 40%;Chopin Vodka;260,00;260,00;18
1507;http://localhost:8080/img/images/CHOPIN-POTATO-VODKA-0,7L-40%-+TUBA.jpg;CHOPIN POTATO VODKA 0,7L 40% +TUBA;Chopin Vodka;189,00;189,00;11
1508;http://localhost:8080/img/images/DIAMOND-STANDARD-VODKA-0,7L-40%.jpg;DIAMOND STANDARD VODKA 0,7L 40%;Chopin Vodka;315,00;315,00;17
1509;http://localhost:8080/img/images/CHOPIN-POTATO-VODKA-40%-+-KARTONIK.jpg;CHOPIN POTATO VODKA 40% + KARTONIK;Chopin Vodka;125,00;125,00;21
1510;http://localhost:8080/img/images/CHOPIN-BLENDED-ZŁOTY-VODKA-0,7L-40%.jpg;CHOPIN BLENDED ZŁOTY VODKA 0,7L 40%;Chopin Vodka;259,00;259,00;16
1511;http://localhost:8080/img/images/CHOPIN-RYE-ORGANIC-VODKA-0,7L-40%.jpg;CHOPIN RYE ORGANIC VODKA 0,7L 40%;Chopin Vodka;160,00;160,00;22
1512;http://localhost:8080/img/images/CHOPIN-FAMILY-RESERVE-YOUNG-POTATO-VODKA-0,7L-40%.jpg;CHOPIN FAMILY RESERVE YOUNG POTATO VODKA 0,7L 40%;Chopin Vodka;895,00;895,00;24
1513;http://localhost:8080/img/images/CHOPIN-VINTAGE-YOUNG-POTATO-ARIELLE-2013-VODKA-0,5L-42,7%.jpg;CHOPIN VINTAGE YOUNG POTATO ARIELLE 2013 VODKA 0,5L 42,7%;Chopin Vodka;355,00;355,00;13
1514;http://localhost:8080/img/images/CHOPIN-TRIBUTE-EDITION-VODKA-1L-40%.jpg;CHOPIN TRIBUTE EDITION VODKA 1L 40%;Chopin Vodka;1 600,00;1 600,00;21
