Product ID;Obraz;Nazwa;Kategoria;Cena (netto);Cena (brutto);Ilość
1362;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-10YO-SINGLE-MALT-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS 10YO SINGLE MALT IRISH WHISKEY 0,7L 40%;Bushmills;175,00;175,00;25
1363;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-12YO-TEQUILA-CASK-FINISH-THE-CAUSEWAY-COLLECTION-WHISKEY-07L-528-BIG.jpg;BUSHMILLS 12YO TEQUILA CASK FINISH THE CAUSEWAY COLLECTION WHISKEY 0,7L 52,8%;Bushmills;435,00;435,00;20
1364;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-16YO-SINGLE-MALT-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS 16YO SINGLE MALT IRISH WHISKEY 0,7L 40%;Bushmills;335,00;335,00;30
1365;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-21YO-SINGLE-MALT-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS 21YO SINGLE MALT IRISH WHISKEY 0,7L 40%;Bushmills;869,00;869,00;24
1366;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-AMERICAN-OAK-CASK-FINISH-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS AMERICAN OAK CASK FINISH IRISH WHISKEY 0,7L 40%;Bushmills;94,99;94,99;12
1367;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-BLACK-BUSH-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS BLACK BUSH IRISH WHISKEY 0,7L 40%;Bushmills;115,00;115,00;14
1368;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-CARIBBEAN-RUM-CASK-FINISH-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS CARIBBEAN RUM CASK FINISH IRISH WHISKEY 0,7L 40%;Bushmills;94,99;94,99;12
1369;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BUSHMILLS-THE-ORIGINAL-IRISH-WHISKEY-07L-40-BIG.jpg;BUSHMILLS THE ORIGINAL IRISH WHISKEY 0,7L 40%;Bushmills;85,99;85,99;26
1370;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/SZAMPAN-CARBON-BLANC-DE-BLANCS-2012-GRAND-CRU-075L-12-BIG.jpg;SZAMPAN CARBON BLANC DE BLANCS 2012 GRAND CRU 0,75L 12%;Carbon Champagne;2 800,00;2 800,00;12
1371;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/SZAMPAN-CARBON-BRUT-075L-12-+-LUXURY-BOX-BIG.jpg;SZAMPAN CARBON BRUT 0,75L 12% + LUXURY BOX;Carbon Champagne;1 600,00;1 600,00;10
1372;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/SZAMPAN-CARBON-EB.01-BUGATTI-MILLESIME-2002-075L-12-+-LUXURY-BOX-BIG.jpg;SZAMPAN CARBON EB.01 BUGATTI MILLESIME 2002 0,75L 12% + LUXURY BOX;Carbon Champagne;2 500,00;2 500,00;15
1373;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/SZAMPAN-CARBON-EB.01-BUGATTI-MILLESIME-2002-LUMINOUS-075L-12-BIG.jpg;SZAMPAN CARBON EB.01 BUGATTI MILLESIME 2002 LUMINOUS 0,75L 12%;Carbon Champagne;1 190,00;1 190,00;13
1374;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/SZAMPAN-CARBON-NIGHT-LIFE-BRUT-LUMINOUS-075L-12-BIG.jpg;SZAMPAN CARBON NIGHT LIFE BRUT LUMINOUS 0,75L 12%;Carbon Champagne;730,00;730,00;17
1375;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/TRES-SOMBREROS-GOLD-TEQUILA-07L-38-BIG.jpg;TRES SOMBREROS GOLD TEQUILA 0,7L 38%;Tequila;95,99;95,99;12
1376;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/VOLCAN-DE-MI-TIERRA-X.A-TEQUILA-07L-40-BIG.jpg;VOLCAN DE MI TIERRA X.A TEQUILA 0,7L 40%;Tequila;1 399,00;1 399,00;19
1377;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CARDENAL-MENDOZA-ANGELUS-LIKIER-07L-40-BIG.jpg;CARDENAL MENDOZA ANGELUS LIKIER 0,7L 40%;Likier;160,00;160,00;23
1378;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOPIN-LIKIER-KARMELOWY-Z-SOLĄ-MORSKĄ-05L-18-BIG.jpg;CHOPIN LIKIER KARMELOWY Z SOLĄ MORSKĄ 0,5L 18%;Likier;73,99;73,99;21
1379;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOPIN-LIKIER-KAWOWO---CZEKOLADOWY-05L-18-BIG.jpg;CHOPIN LIKIER KAWOWO - CZEKOLADOWY 0,5L 18%;Likier;73,99;73,99;28
1380;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOPIN-LIKIER-KOKOSOWY-05L-18-BIG.jpg;CHOPIN LIKIER KOKOSOWY 0,5L 18%;Likier;73,99;73,99;24
1381;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOYA-AGED-3-YEARS-LIKIER-07L-155-BIG.jpg;CHOYA AGED 3 YEARS LIKIER 0,7L 15,5%;Likier;199,00;199,00;26
1382;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOYA-EXTRA-SHISO-LIKIER-07L-17-BIG.jpg;CHOYA EXTRA SHISO LIKIER 0,7L 17%;Likier;150,00;150,00;16
1383;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOYA-EXTRA-YEARS-LIKIER-07L-17-BIG.jpg;CHOYA EXTRA YEARS LIKIER 0,7L 17%;Likier;140,00;140,00;18
1384;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOYA-KOKUTO-LIKIER-072L-14-BIG.jpg;CHOYA KOKUTO LIKIER 0,72L 14%;Likier;125,00;125,00;29
1385;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOYA-ROYAL-HONEY-LIKIER-07L-15-BIG.jpg;CHOYA ROYAL HONEY LIKIER 0,7L 15%;Likier;199,00;199,00;13
1386;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHOYA-SINGLE-YEAR-LIKIER-07L-155-BIG.jpg;CHOYA SINGLE YEAR LIKIER 0,7L 15,5%;Likier;110,00;110,00;29
1387;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/COINTREAU-LIKIER-40-BIG.jpg;COINTREAU LIKIER 40%;Likier;79,99;79,99;14
1388;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/COINTREAU-NOIR-ORANGE-LIKIER-07L--40-BIG.jpg;COINTREAU NOIR ORANGE LIKIER 0,7L  40%;Likier;175,00;175,00;18
1389;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-MEUKOW-PALME-DOR-VINTAGE-1988-07L-53-BIG.jpg;KONIAK MEUKOW PALME D'OR VINTAGE 1988 0,7L 53%;Koniak;1 085,00;1 085,00;11
1390;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-MEUKOW-VS-BLACK-PANTHER-07L-40-BIG.jpg;KONIAK MEUKOW VS BLACK PANTHER 0,7L 40%;Koniak;185,00;185,00;29
1391;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-MEUKOW-VSOP-CLEAR-PANTHER-07L-40-BIG.jpg;KONIAK MEUKOW VSOP CLEAR PANTHER 0,7L 40%;Koniak;210,00;210,00;19
1392;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-MEUKOW-XO-GOLD-PANTHER-07L-40-BIG.jpg;KONIAK MEUKOW XO GOLD PANTHER 0,7L 40%;Koniak;530,00;530,00;13
1393;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-MEUKOW-XO-GRANDE-CHAMPAGNE-07L-40-BIG.jpg;KONIAK MEUKOW XO GRANDE CHAMPAGNE 0,7L 40%;Koniak;665,00;665,00;10
1394;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-MONNET-XO-07L-40-BIG.jpg;KONIAK MONNET XO 0,7L 40%;Koniak;515,00;515,00;14
1395;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-PARK-CHAI-NO-8-BORDERIES-07L-435-BIG.jpg;KONIAK PARK CHAI NO 8 BORDERIES 0,7L 43,5%;Koniak;1 100,00;1 100,00;12
1396;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-PARK-EXTRA-07L-40-BIG.jpg;KONIAK PARK EXTRA 0,7L 40%;Koniak;995,00;995,00;13
1397;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-PARK-MIZUNARA-BORDERIES-10YO-07L-44-BIG.jpg;KONIAK PARK MIZUNARA BORDERIES 10YO 0,7L 44%;Koniak;445,00;445,00;25
1398;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-PARK-MIZUNARA-BORDERIES-SINGLE-CASK-2006-07L-452-BIG.jpg;KONIAK PARK MIZUNARA BORDERIES SINGLE CASK 2006 0,7L 45,2%;Koniak;575,00;575,00;18
1399;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-PARK-ORGANIC-FINS-BOIS-07L-40-BIG.jpg;KONIAK PARK ORGANIC FINS BOIS 0,7L 40%;Koniak;265,00;265,00;28
1400;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KONIAK-PARK-XO-07L-40-BIG.jpg;KONIAK PARK XO 0,7L 40%;Koniak;480,00;480,00;29
1401;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CINZANO-PROSECCO-D.O.C.-075L-11-BIG.jpg;CINZANO PROSECCO D.O.C. 0,75L 11%;Wino musujące;52,99;52,99;12
1402;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CINZANO-ROSE-EDITION-075L-95-BIG.jpg;CINZANO ROSE EDITION 0,75L 9,5%;Wino musujące;52,99;52,99;17
1403;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CINZANO-SWEET-EDITION-DOLCE-075-95-BIG.jpg;CINZANO SWEET EDITION DOLCE 0,75 9,5%;Wino musujące;52,99;52,99;29
1404;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/DOM-JANTOŃ-BLANC-DE-BLANC-075L-115-BIG.jpg;DOM JANTOŃ BLANC DE BLANC 0,75L 11,5%;Wino musujące;129,00;129,00;14
1405;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/DOPPIO-PASSO-ASOLO-PROSECCO-SUPERIORE-D.O.C.G-075L-11-BIG.jpg;DOPPIO PASSO ASOLO PROSECCO SUPERIORE D.O.C.G 0,75L 11%;Wino musujące;59,99;59,99;10
1406;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FOGOSO-BRONCE---BROWN-075L-55-BIG.jpg;FOGOSO BRONCE - BROWN 0,75L 5,5%;Wino musujące;37,99;37,99;11
1407;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FOGOSO-MORADO---PURPLE-075L-55-BIG.jpg;FOGOSO MORADO - PURPLE 0,75L 5,5%;Wino musujące;37,99;37,99;28
1408;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FOGOSO-ORO---GOLD-075L-55-BIG.jpg;FOGOSO ORO - GOLD 0,75L 5,5%;Wino musujące;37,99;37,99;29
1409;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FOGOSO-PLATA---SILVER-075L-55-BIG.jpg;FOGOSO PLATA - SILVER 0,75L 5,5%;Wino musujące;37,99;37,99;10
1410;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FOGOSO-VERDE---GREEN-075L-55-BIG.jpg;FOGOSO VERDE - GREEN 0,75L 5,5%;Wino musujące;37,99;37,99;24
1411;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FREIXENET-ITALIAN-ROSE-SPARKLING-075L-11-BIG.jpg;FREIXENET ITALIAN ROSE SPARKLING 0,75L 11%;Wino musujące;59,99;59,99;23
1412;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/FREIXENET-PROSECCO-D.O.C.-075L-11-BIG.jpg;FREIXENET PROSECCO D.O.C. 0,75L 11%;Wino musujące;59,99;59,99;22
1413;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-12YO-WHISKY-45L-40-+-HUŚTAWKA-BIG.jpg;CHIVAS REGAL 12YO WHISKY 4,5L 40% + HUŚTAWKA;Whisky;1 250,00;1 250,00;19
1414;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-12YO-WHISKY-40-BIG.jpg;CHIVAS REGAL 12YO WHISKY 40%;Whisky;100,00;100,00;19
1415;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-15YO-WHISKY-07L-40-BIG.jpg;CHIVAS REGAL 15YO WHISKY 0,7L 40%;Whisky;225,00;225,00;11
1416;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-18YO-WHISKY-07L-40-BIG.jpg;CHIVAS REGAL 18YO WHISKY 0,7L 40%;Whisky;299,00;299,00;22
1417;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-4YO-07L-40-W-SKRZYNCE-DREWNIANEJ-+-3-SZKLANKI-BIG.jpg;JIM BEAM 4YO 0,7L 40% W SKRZYNCE DREWNIANEJ + 3 SZKLANKI;Alkohol na prezent;180,00;180,00;21
1418;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-4YO-BOURBON-07L-40-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JIM BEAM 4YO BOURBON 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;135,00;135,00;28
1419;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-4YO-BOURBON-07L-40-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI-BIG.jpg;JIM BEAM 4YO BOURBON 0,7L 40% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;170,00;170,00;15
1420;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-APPLE-LIKIER-07L-325-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JIM BEAM APPLE LIKIER 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;22
1421;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-EXTRA-13YO-WHISKY-07L-40-BIG.jpg;CHIVAS REGAL EXTRA 13YO WHISKY 0,7L 40%;Whisky;155,00;155,00;11
1422;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-MIZUNARA-WHISKY-07L-40-BIG.jpg;CHIVAS REGAL MIZUNARA WHISKY 0,7L 40%;Whisky;259,00;259,00;24
1423;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CHIVAS-REGAL-ULTIS-XX-WHISKY-07L-40-BIG.jpg;CHIVAS REGAL ULTIS XX WHISKY 0,7L 40%;Whisky;750,00;750,00;29
1424;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CLYNELISH-14YO-WHISKY-07L-46-BIG.jpg;CLYNELISH 14YO WHISKY 0,7L 46%;Whisky;275,00;275,00;18
1425;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CONNEMARA-WHISKEY-07L-40-BIG.jpg;CONNEMARA WHISKEY 0,7L 40%;Whisky;150,00;150,00;14
1426;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-BLACK-EXTRA-AGED-BOURBON-07L-43-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI-BIG.jpg;JIM BEAM BLACK EXTRA-AGED BOURBON 0,7L 43% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;235,00;235,00;26
1427;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-DOUBLE-OAK-BOURBON-07L-43-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADY-BIG.jpg;JIM BEAM DOUBLE OAK BOURBON 0,7L 43% W SKRZYNCE DREWNIANEJ + CZEKOLADY;Alkohol na prezent;225,00;225,00;30
1428;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-HONEY-LIKIER-07L-325-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JIM BEAM HONEY LIKIER 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;20
1429;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-PEACH-LIKIER-07L-325-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JIM BEAM PEACH LIKIER 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;17
1430;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JIM-BEAM-RED-STAG-BLACK-CHERRY-4YO-BOURBON-07L-325-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JIM BEAM RED STAG BLACK CHERRY 4YO BOURBON 0,7L 32,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;24
1431;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-BLACK-LABEL-12YO-WHISKY-07L-40-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JOHNNIE WALKER BLACK LABEL 12YO WHISKY 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;175,00;175,00;19
1432;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-BLACK-LABEL-12YO-WHISKY-07L-40-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI-BIG.jpg;JOHNNIE WALKER BLACK LABEL 12YO WHISKY 0,7L 40% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;205,00;205,00;26
1433;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-BLENDERS-BATCH-RYE-FINISH-07L-40-W-SKRZYNCE-DREWNIANEJ-BIG.jpg;JOHNNIE WALKER BLENDERS' BATCH RYE FINISH 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;125,00;125,00;10
1434;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/COSA-NOSTRA-WHISKY-07L-40-BIG.jpg;COSA NOSTRA WHISKY 0,7L 40%;Whisky;249,00;249,00;12
1435;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/DARCHE-5YO-BLENDED-MALT-WHISKY-07L-40-BIG.jpg;D'ARCHE 5YO BLENDED MALT WHISKY 0,7L 40%;Whisky;550,00;550,00;19
1436;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/DALMORE-12YO-SHERRY-CASK-SELECT-WHISKY-07L-43-BIG.jpg;DALMORE 12YO SHERRY CASK SELECT WHISKY 0,7L 43%;Whisky;480,00;480,00;14
1437;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BLANDYS-SERCIAL-5YO-075L-BIG.jpg;BLANDY'S SERCIAL 5YO 0,75L;Wino;185,00;185,00;27
1438;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BLANDYS-VERDELHO-10YO-05L-BIG.jpg;BLANDY'S VERDELHO 10YO 0,5L;Wino;229,00;229,00;25
1439;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-BARBERA-DALBA-EGIDIO-075L-BIG.jpg;BOSIO BARBERA D'ALBA EGIDIO 0,75L;Wino;89,99;89,99;14
1440;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-BARBERA-DASTI-DOCG-075L-BIG.jpg;BOSIO BARBERA D'ASTI DOCG 0,75L;Wino;63,99;63,99;25
1441;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-BAROLO-075L-BIG.jpg;BOSIO BAROLO 0,75L;Wino;210,00;210,00;13
1442;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-DOLCETTO-DALBA-DOC-075L-BIG.jpg;BOSIO DOLCETTO D'ALBA DOC 0,75L;Wino;69,99;69,99;16
1443;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-GAVI-DOCG-075L-BIG.jpg;BOSIO GAVI DOCG 0,75L;Wino;89,99;89,99;24
1444;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-MOSCATO-DASTI-075L-BIG.jpg;BOSIO MOSCATO D'ASTI 0,75L;Wino;69,99;69,99;17
1445;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BOSIO-NEBBIOLO-DALBA-DOC-075L-BIG.jpg;BOSIO NEBBIOLO D'ALBA DOC 0,75L;Wino;94,99;94,99;25
1446;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CABERNET-SAUVIGNON-CASA-DEFRA-075L-BIG.jpg;CABERNET SAUVIGNON CASA DEFRA 0,75L;Wino;49,99;49,99;29
1447;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CADAC-075L-BIG.jpg;CADAC 0,75L;Wino;210,00;210,00;26
1448;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/CALUSARI-CHARDONNAY-075L-BIG.jpg;CALUSARI CHARDONNAY 0,75L;Wino;34,99;34,99;14
1449;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/BALLANTINES-15YO-GLENTAUCHERS-WHISKY-07L-40-BIG.jpg;BALLANTINE'S 15YO GLENTAUCHERS WHISKY 0,7L 40%;Ballantines;275,00;275,00;13
1450;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LARIOS-12-GIN-07L-40-BIG.jpg;LARIOS 12 GIN 0,7L 40%;Gin;79,99;79,99;18
1451;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LARIOS-ROSE-GIN-07L-375-BIG.jpg;LARIOS ROSE GIN 0,7L 37,5%;Gin;79,99;79,99;25
1452;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LONDON-NR.1-DRY-GIN-07L-47-BIG.jpg;LONDON NR.1 DRY GIN 0,7L 47%;Gin;245,00;245,00;28
1453;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LONDON-NR.3-DRY-GIN-07L-46-BIG.jpg;LONDON NR.3 DRY GIN 0,7L 46%;Gin;210,00;210,00;15
1454;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUBUSKI-AGED-GIN-05L-42-BIG.jpg;LUBUSKI AGED GIN 0,5L 42%;Gin;69,99;69,99;20
1455;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUBUSKI-BITTER-ORANGE-GIN-05L-375-BIG.jpg;LUBUSKI BITTER ORANGE GIN 0,5L 37,5%;Gin;49,99;49,99;10
1456;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUBUSKI-FRESH-LIME-GIN-05L-375-BIG.jpg;LUBUSKI FRESH LIME GIN 0,5L 37,5%;Gin;49,99;49,99;19
1457;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUBUSKI-GIN-07L-375-BIG.jpg;LUBUSKI GIN 0,7L 37,5%;Gin;59,99;59,99;26
1458;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUBUSKI-MINT-GIN-07L-375-BIG.jpg;LUBUSKI MINT GIN 0,7L 37,5%;Gin;59,99;59,99;14
1459;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MAGELLAN-GIN-07L-413-BIG.jpg;MAGELLAN GIN 0,7L 41,3%;Gin;140,00;140,00;14
1460;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MALFY-CON-ARANCIA-GIN-07L-41-BIG.jpg;MALFY CON ARANCIA GIN 0,7L 41%;Gin;135,00;135,00;25
1461;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MALFY-CON-LIMONE-GIN-07L-41-BIG.jpg;MALFY CON LIMONE GIN 0,7L 41%;Gin;135,00;135,00;28
1462;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LEGENDARIO-ELIXIR-DE-CUBA-RUM-07L-34-BIG.jpg;LEGENDARIO ELIXIR DE CUBA RUM 0,7L 34%;Rum;145,00;145,00;14
1463;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LONG-POND-WHITE-RUM-07L-625-BIG.jpg;LONG POND WHITE RUM 0,7L 62,5%;Rum;325,00;325,00;13
1464;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MARAMA-RUM-07L-40-BIG.jpg;MARAMA RUM 0,7L 40%;Rum;160,00;160,00;12
1465;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MATUGGA-SPICED-RUM-07L-42-BIG.jpg;MATUGGA SPICED RUM 0,7L 42%;Rum;280,00;280,00;25
1466;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MEKHONG-RUM-07L-35-BIG.jpg;MEKHONG RUM 0,7L 35%;Rum;94,99;94,99;23
